time,high,low,open,volumefrom,volumeto,close
2019-08-03 10:00,10801.4,10753.35,10773.51,483.87,5216729.54,10789.39
2019-08-03 11:00,10795.59,10760.45,10789.39,575.96,6210562.21,10766.59
2019-08-03 12:00,10768.33,10699.71,10766.59,1047.84,11255151.73,10751.11
2019-08-03 13:00,10829.53,10748.71,10751.11,1212.61,13100652.53,10807.85
2019-08-03 14:00,10827.23,10789.0,10807.85,752.96,8143552.02,10801.1
2019-08-03 15:00,10813.55,10729.58,10801.1,1346.43,14498904.3,10754.96
2019-08-03 16:00,10833.16,10736.06,10754.96,1396.95,15095208.76,10806.8
2019-08-03 17:00,10855.94,10797.89,10806.8,1726.92,18704444.66,10837.35
2019-08-03 18:00,10885.48,10810.67,10837.35,1147.6,12451516.35,10863.52
2019-08-03 19:00,10915.0,10819.58,10863.52,1778.34,19340619.76,10862.61
2019-08-03 20:00,10883.83,10832.55,10862.61,935.53,10140158.99,10881.65
2019-08-03 21:00,10894.35,10817.96,10881.65,1346.0,14639932.39,10836.73
2019-08-03 22:00,10845.69,10784.0,10836.73,899.97,9732808.88,10832.64
2019-08-03 23:00,10835.01,10799.37,10832.64,595.59,6447983.64,10820.41
2019-08-04 00:00,10910.81,10814.12,10820.41,1344.1,14613513.15,10858.76
2019-08-04 01:00,10891.1,10856.73,10858.76,422.6,4597557.96,10864.9
2019-08-04 02:00,10870.45,10823.23,10864.9,707.77,7678886.64,10835.93
2019-08-04 03:00,10838.83,10717.56,10835.93,2311.26,24911703.39,10776.43
2019-08-04 04:00,10777.24,10614.04,10776.43,3134.32,33432802.17,10641.28
2019-08-04 05:00,10683.57,10572.24,10641.28,2140.14,22721394.98,10629.38
2019-08-04 06:00,10737.35,10619.54,10629.38,1330.89,14243675.07,10736.96
2019-08-04 07:00,10737.25,10679.19,10736.96,630.46,6756897.21,10696.2
2019-08-04 08:00,10724.91,10690.76,10696.2,487.03,5217075.83,10696.96
2019-08-04 09:00,10744.07,10654.91,10696.96,886.07,9482586.57,10742.84
2019-08-04 10:00,10743.55,10713.6,10742.84,570.55,6122865.15,10732.96
2019-08-04 11:00,10733.1,10681.28,10732.96,637.83,6839330.46,10687.02
2019-08-04 12:00,10717.38,10661.33,10687.02,818.12,8753116.59,10674.87
2019-08-04 13:00,10714.74,10665.48,10674.87,663.97,7106188.79,10683.93
2019-08-04 14:00,10799.02,10681.14,10683.93,2200.53,23643136.02,10797.31
2019-08-04 15:00,10998.76,10795.37,10797.31,5411.05,59123761.89,10978.62
2019-08-04 16:00,11033.53,10935.06,10978.62,3322.22,36430782.85,10959.08
2019-08-04 17:00,10976.12,10901.6,10959.08,1468.75,16068267.45,10929.76
2019-08-04 18:00,10976.78,10919.78,10929.76,1403.45,15352998.61,10943.89
2019-08-04 19:00,10970.07,10935.6,10943.89,1074.12,11768562.13,10954.22
2019-08-04 20:00,11005.03,10925.57,10954.22,1608.01,17651859.75,10945.39
2019-08-04 21:00,10977.53,10803.16,10945.39,2807.74,30589184.74,10965.94
2019-08-04 22:00,11074.95,10952.35,10965.94,3489.69,38433518.05,10983.69
2019-08-04 23:00,11013.95,10950.75,10983.69,924.64,10159640.91,10978.91
2019-08-05 00:00,11226.6,10978.89,10978.91,4027.86,44834946.38,11217.51
2019-08-05 01:00,11462.94,11191.85,11217.51,6994.73,79323619.76,11418.68
2019-08-05 02:00,11613.17,11386.48,11418.68,5451.7,62602081.54,11590.37
2019-08-05 03:00,11644.84,11512.25,11590.37,3929.72,45424615.09,11573.48
2019-08-05 04:00,11613.83,11546.03,11573.48,2022.34,23435437.03,11574.45
2019-08-05 05:00,11579.18,11533.19,11574.45,1471.77,17010441.09,11556.45
2019-08-05 06:00,11639.64,11539.17,11556.45,2077.7,24087642.87,11619.32
2019-08-05 07:00,11845.5,11614.53,11619.32,6694.63,78594313.97,11694.01
2019-08-05 08:00,11764.88,11673.81,11694.01,2261.09,26485471.63,11764.59
2019-08-05 09:00,11765.91,11698.48,11764.59,1452.5,17033556.7,11738.01
2019-08-05 10:00,11783.71,11629.13,11738.01,2743.97,32140669.72,11649.38
2019-08-05 11:00,11805.72,11625.87,11649.38,2567.19,30088558.94,11796.71
2019-08-05 12:00,11833.09,11734.11,11796.71,3220.49,37968749.48,11795.75
2019-08-05 13:00,11818.6,11743.13,11795.75,2186.98,25775289.23,11768.33
2019-08-05 14:00,11828.19,11753.22,11768.33,2064.05,24326290.55,11788.43
2019-08-05 15:00,11794.39,11673.54,11788.43,3297.54,38692144.84,11772.98
2019-08-05 16:00,11916.95,11748.94,11772.98,3543.95,41906190.88,11875.06
2019-08-05 17:00,11945.38,11776.08,11875.06,4535.91,53884008.31,11794.92
2019-08-05 18:00,11862.59,11777.69,11794.92,2044.86,24184306.17,11817.68
2019-08-05 19:00,11819.67,11746.47,11817.68,1882.64,22178164.03,11756.25
2019-08-05 20:00,11820.84,11698.98,11756.25,3275.52,38496515.98,11726.13
2019-08-05 21:00,11771.44,11698.65,11726.13,1838.41,21579310.02,11736.38
2019-08-05 22:00,11835.54,11734.39,11736.38,3156.15,37206418.45,11794.73
2019-08-05 23:00,11821.2,11753.21,11794.73,2006.8,23658444.3,11807.96
2019-08-06 00:00,11813.24,11659.02,11807.96,2935.14,34422412.37,11756.73
2019-08-06 01:00,11777.75,11580.73,11756.73,3677.9,42870828.42,11667.64
2019-08-06 02:00,11672.34,11575.64,11667.64,2066.28,24015183.88,11655.78
2019-08-06 03:00,11705.78,11631.18,11655.78,840.72,9812978.88,11672.28
2019-08-06 04:00,11678.71,11631.39,11672.28,937.12,10927234.83,11675.51
2019-08-06 05:00,11803.93,11672.09,11675.51,1696.71,19933328.62,11803.91
2019-08-06 06:00,12182.69,11795.13,11803.91,9131.66,109559825.49,12137.72
2019-08-06 07:00,12282.38,12136.56,12137.72,5465.94,66741143.06,12196.78
2019-08-06 08:00,12272.1,12193.77,12196.78,1870.42,22874823.34,12205.35
2019-08-06 09:00,12267.8,12205.35,12205.35,1665.7,20384789.08,12239.43
2019-08-06 10:00,12316.85,11643.85,12239.43,10274.13,122696445.08,11751.74
2019-08-06 11:00,11827.95,11675.35,11751.74,3213.46,37829089.37,11779.89
2019-08-06 12:00,11789.86,11545.02,11779.89,4575.12,53331542.6,11672.83
2019-08-06 13:00,11797.54,11635.92,11672.83,3211.29,37636031.93,11797.43
2019-08-06 14:00,11798.43,11681.39,11797.43,1899.8,22296212.98,11737.33
2019-08-06 15:00,11753.13,11680.89,11737.33,2105.83,24674934.5,11705.54
2019-08-06 16:00,11797.87,11682.45,11705.54,1525.02,17893380.16,11779.62
2019-08-06 17:00,11829.21,11701.63,11779.62,2531.19,29793362.0,11705.23
2019-08-06 18:00,11738.78,11698.88,11705.23,1490.92,17479029.97,11738.78
2019-08-06 19:00,11761.03,11589.36,11738.78,3261.23,38056651.44,11699.83
2019-08-06 20:00,11736.35,11609.21,11699.83,1901.11,22177135.69,11653.49
2019-08-06 21:00,11657.24,11312.16,11653.49,6766.4,77369913.57,11368.43
2019-08-06 22:00,11405.12,11224.1,11368.43,4377.65,49495659.27,11314.03
2019-08-06 23:00,11484.85,11284.4,11314.03,3273.96,37262083.46,11467.1
2019-08-07 00:00,11498.75,11393.98,11467.1,2300.8,26319393.72,11464.39
2019-08-07 01:00,11564.75,11446.62,11464.39,3432.61,39551837.65,11518.21
2019-08-07 02:00,11658.65,11517.24,11518.21,2155.26,24998849.05,11625.52
2019-08-07 03:00,11644.1,11556.64,11625.52,1147.83,13316247.18,11623.11
2019-08-07 04:00,11703.02,11597.66,11623.11,1534.8,17884052.01,11676.22
2019-08-07 05:00,11708.39,11578.45,11676.22,1168.0,13596062.79,11597.0
2019-08-07 06:00,11655.71,11565.35,11597.0,1032.26,11993134.99,11606.48
2019-08-07 07:00,11622.47,11520.28,11606.48,1295.37,14979053.3,11522.97
2019-08-07 08:00,11583.14,11460.14,11522.97,1476.57,17015117.22,11553.57
2019-08-07 09:00,11632.2,11500.45,11553.57,1055.6,12220065.94,11610.16
2019-08-07 10:00,11677.47,11609.52,11610.16,1815.19,21159658.45,11624.85
2019-08-07 11:00,11733.59,11565.25,11624.85,1961.89,22876624.73,11723.35
2019-08-07 12:00,11774.79,11701.62,11723.35,2070.18,24316775.75,11774.6
2019-08-07 13:00,12138.55,11771.1,11774.6,9519.4,114275878.47,12039.37
2019-08-07 14:00,12104.14,12027.03,12039.37,3597.41,43411268.98,12070.77
2019-08-07 15:00,12097.14,11613.29,12070.77,7928.56,93072570.09,11658.39
2019-08-07 16:00,11697.77,11460.79,11658.39,4228.36,49004320.02,11643.29
2019-08-07 17:00,11772.44,11619.12,11643.29,2163.81,25321709.87,11772.44
2019-08-07 18:00,11796.28,11718.92,11772.44,1558.18,18328677.95,11724.36
2019-08-07 19:00,11785.3,11658.64,11724.36,2343.78,27504262.55,11774.87
2019-08-07 20:00,11950.73,11677.14,11774.87,6961.17,82309107.29,11868.51
2019-08-07 21:00,12066.07,11843.61,11868.51,3849.36,45967374.22,11935.44
2019-08-07 22:00,12027.09,11901.24,11935.44,3225.43,38596713.5,11972.69
2019-08-07 23:00,12018.46,11848.05,11972.69,3072.08,36700610.08,11974.28
2019-08-08 00:00,12019.23,11877.22,11974.28,1798.19,21476098.02,11967.7
2019-08-08 01:00,11970.1,11857.01,11967.7,1254.26,14915493.96,11891.15
2019-08-08 02:00,11956.89,11886.23,11891.15,929.5,11071529.67,11929.61
2019-08-08 03:00,12006.13,11928.47,11929.61,1840.5,22030821.62,11948.39
2019-08-08 04:00,11969.8,11868.12,11948.39,1132.48,13493302.79,11949.71
2019-08-08 05:00,11950.55,11896.69,11949.71,1545.24,18443107.95,11930.11
2019-08-08 06:00,11931.6,11763.05,11930.11,2749.45,32569597.43,11836.6
2019-08-08 07:00,11921.83,11801.05,11836.6,1941.31,23141003.93,11916.63
2019-08-08 08:00,11990.09,11884.85,11916.63,2714.58,32518876.51,11903.47
2019-08-08 09:00,11941.97,11844.57,11903.47,857.19,10186083.15,11870.15
2019-08-08 10:00,11877.33,11827.85,11870.15,969.39,11481921.66,11845.0
2019-08-08 11:00,11912.37,11802.6,11845.0,1495.81,17722791.03,11826.58
2019-08-08 12:00,11915.16,11757.86,11826.58,2355.68,27887576.31,11856.51
2019-08-08 13:00,11856.51,11686.49,11856.51,2752.39,32387750.11,11688.98
2019-08-08 14:00,11746.07,11637.78,11688.98,2710.38,31683995.57,11706.82
2019-08-08 15:00,11753.73,11682.84,11706.82,1597.89,18721641.56,11686.18
2019-08-08 16:00,11774.76,11656.29,11686.18,1918.25,22483789.74,11715.46
2019-08-08 17:00,11736.08,11498.04,11715.46,4926.64,57052755.26,11565.69
2019-08-08 18:00,11641.66,11518.6,11565.69,1676.8,19438251.6,11637.67
2019-08-08 19:00,11654.26,11526.55,11637.67,1968.04,22787070.35,11574.86
2019-08-08 20:00,11616.32,11512.48,11574.86,1498.09,17317942.22,11612.83
2019-08-08 21:00,11743.51,11605.13,11612.83,1893.15,22118097.61,11722.15
2019-08-08 22:00,11853.4,11721.94,11722.15,1772.72,20897120.8,11828.69
2019-08-08 23:00,12042.87,11826.51,11828.69,5573.33,66636901.07,11982.8
2019-08-09 00:00,12027.57,11890.58,11982.8,2836.91,33929431.63,11955.3
2019-08-09 01:00,11958.45,11868.44,11955.3,1421.82,16904481.73,11886.36
2019-08-09 02:00,11922.76,11859.84,11886.36,918.33,10900081.87,11922.45
2019-08-09 03:00,11942.46,11857.77,11922.45,996.65,11853707.04,11867.42
2019-08-09 04:00,11924.58,11867.29,11867.42,1129.77,13453724.2,11895.72
2019-08-09 05:00,11896.78,11831.91,11895.72,1283.04,15224213.25,11857.01
2019-08-09 06:00,11858.95,11802.35,11857.01,1042.99,12329478.33,11854.47
2019-08-09 07:00,11864.73,11795.54,11854.47,1932.54,22853504.98,11847.21
2019-08-09 08:00,11966.02,11797.05,11847.21,3252.69,38683811.96,11825.77
2019-08-09 09:00,11839.74,11704.75,11825.77,2169.68,25512559.72,11758.58
2019-08-09 10:00,11794.45,11674.06,11758.58,1792.62,21040006.38,11702.0
2019-08-09 11:00,11756.45,11692.87,11702.0,1101.13,12909967.56,11699.39
2019-08-09 12:00,11770.52,11676.44,11699.39,1183.53,13894097.05,11757.98
2019-08-09 13:00,11870.04,11756.24,11757.98,2474.56,29278809.27,11816.29
2019-08-09 14:00,11832.43,11689.74,11816.29,1969.39,23119879.88,11771.46
2019-08-09 15:00,11771.46,11715.36,11771.46,1168.58,13712781.2,11730.3
2019-08-09 16:00,11843.04,11679.42,11730.3,1824.3,21480173.43,11772.83
2019-08-09 17:00,11787.85,11735.97,11772.83,1910.35,22465232.73,11773.58
2019-08-09 18:00,11830.07,11773.58,11773.58,1433.84,16930140.02,11825.49
2019-08-09 19:00,11894.56,11798.17,11825.49,2526.62,29948331.56,11819.43
2019-08-09 20:00,11883.72,11808.66,11819.43,1146.06,13589661.24,11875.97
2019-08-09 21:00,11922.77,11865.15,11875.97,1365.4,16245147.38,11918.51
2019-08-09 22:00,11956.44,11835.16,11918.51,1611.0,19185029.61,11836.49
2019-08-09 23:00,11888.35,11836.2,11836.49,738.98,8770334.69,11865.21
2019-08-10 00:00,11971.35,11863.79,11865.21,2132.67,25442873.03,11921.47
2019-08-10 01:00,11926.55,11878.0,11921.47,633.82,7539479.65,11903.04
2019-08-10 02:00,11909.87,11769.31,11903.04,1724.87,20369323.69,11795.45
2019-08-10 03:00,11839.43,11781.44,11795.45,708.87,8374961.24,11839.2
2019-08-10 04:00,11839.2,11803.35,11839.2,428.67,5066019.33,11805.14
2019-08-10 05:00,11880.22,11798.38,11805.14,628.15,7441951.51,11845.86
2019-08-10 06:00,11879.56,11804.25,11845.86,1173.61,13874861.63,11816.27
2019-08-10 07:00,11854.57,11804.48,11816.27,677.64,8015043.79,11829.22
2019-08-10 08:00,11886.92,11828.44,11829.22,595.15,7060676.37,11855.22
2019-08-10 09:00,11892.73,11851.06,11855.22,674.84,8012584.77,11892.53
2019-08-10 10:00,11897.77,11853.51,11892.53,623.31,7402610.35,11876.94
2019-08-10 11:00,11878.85,11232.42,11876.94,11626.74,133044726.71,11365.54
2019-08-10 12:00,11427.16,11287.86,11365.54,3859.47,43808903.38,11412.04
2019-08-10 13:00,11447.33,11376.78,11412.04,2299.58,26248804.87,11421.37
2019-08-10 14:00,11424.81,11321.22,11421.37,1777.53,20224861.15,11391.88
2019-08-10 15:00,11408.69,11362.79,11391.88,1221.29,13911815.72,11396.16
2019-08-10 16:00,11403.0,11325.12,11396.16,1210.1,13757518.86,11343.18
2019-08-10 17:00,11408.02,11262.07,11343.18,2047.29,23215407.84,11376.58
2019-08-10 18:00,11383.07,11314.3,11376.58,1196.32,13584259.7,11363.29
2019-08-10 19:00,11363.37,11257.38,11363.29,1006.87,11397490.83,11307.39
2019-08-10 20:00,11367.19,11299.81,11307.39,722.34,8190159.48,11323.31
2019-08-10 21:00,11340.98,11242.86,11323.31,1671.76,18872755.15,11304.33
2019-08-10 22:00,11305.81,11244.26,11304.33,1267.78,14309832.98,11292.8
2019-08-10 23:00,11335.92,11292.13,11292.8,960.6,10882772.41,11293.59
2019-08-11 00:00,11421.25,11271.8,11293.59,2042.57,23198654.34,11382.79
2019-08-11 01:00,11383.23,11343.07,11382.79,808.8,9187123.73,11347.39
2019-08-11 02:00,11369.29,11345.23,11347.39,521.82,5932516.27,11356.26
2019-08-11 03:00,11398.42,11352.94,11356.26,985.88,11223672.61,11383.24
2019-08-11 04:00,11406.91,11356.74,11383.24,498.07,5675599.71,11357.64
2019-08-11 05:00,11370.87,11347.86,11357.64,331.81,3769130.09,11360.47
2019-08-11 06:00,11376.11,11324.72,11360.47,481.53,5468007.76,11342.9
2019-08-11 07:00,11355.76,11334.67,11342.9,317.72,3608376.66,11353.57
2019-08-11 08:00,11365.55,11289.85,11353.57,1001.08,11339934.65,11319.47
2019-08-11 09:00,11372.32,11119.32,11319.47,4564.59,51168465.09,11347.84
2019-08-11 10:00,11380.15,11323.79,11347.84,665.86,7561947.64,11332.56
2019-08-11 11:00,11473.56,11332.56,11332.56,1432.35,16349166.6,11465.84
2019-08-11 12:00,11468.5,11409.36,11465.84,866.46,9917017.72,11441.63
2019-08-11 13:00,11460.59,11379.55,11441.63,825.43,9421996.75,11393.45
2019-08-11 14:00,11420.39,11371.31,11393.45,566.11,6451724.56,11387.2
2019-08-11 15:00,11410.28,11357.31,11387.2,547.53,6235490.44,11376.58
2019-08-11 16:00,11426.17,11369.56,11376.58,767.46,8751340.26,11397.25
2019-08-11 17:00,11402.16,11367.45,11397.25,651.91,7426041.97,11368.39
2019-08-11 18:00,11408.11,11363.74,11368.39,624.02,7101254.24,11388.83
2019-08-11 19:00,11394.27,11364.94,11388.83,461.04,5247542.58,11370.22
2019-08-11 20:00,11421.06,11298.87,11370.22,1423.5,16195683.95,11415.42
2019-08-11 21:00,11554.72,11415.42,11415.42,2863.34,32926614.81,11506.63
2019-08-11 22:00,11516.01,11480.38,11506.63,853.9,9824787.97,11503.12
2019-08-11 23:00,11584.35,11500.57,11503.12,1631.71,18832630.79,11549.06
2019-08-12 00:00,11554.74,11443.36,11549.06,1216.55,13988114.5,11469.4
2019-08-12 01:00,11522.04,11461.22,11469.4,647.28,7443383.59,11483.48
2019-08-12 02:00,11489.93,11425.08,11483.48,628.7,7211635.02,11438.67
2019-08-12 03:00,11453.51,11405.47,11438.67,563.04,6438169.68,11436.35
2019-08-12 04:00,11465.86,11416.7,11436.35,450.63,5159303.38,11423.93
2019-08-12 05:00,11442.82,11371.28,11423.93,1154.37,13165456.19,11389.12
2019-08-12 06:00,11401.89,11340.48,11389.12,839.42,9551767.82,11370.29
2019-08-12 07:00,11419.36,11346.5,11370.29,732.03,8326596.23,11403.39
2019-08-12 08:00,11404.74,11306.17,11403.39,852.62,9670036.63,11361.32
2019-08-12 09:00,11380.45,11338.65,11361.32,334.06,3797525.64,11356.28
2019-08-12 10:00,11391.52,11347.09,11356.28,582.07,6626569.15,11381.12
2019-08-12 11:00,11386.39,11308.42,11381.12,903.72,10244273.34,11327.18
2019-08-12 12:00,11410.5,11240.38,11327.18,2712.68,30709051.28,11386.39
2019-08-12 13:00,11399.38,11354.06,11386.39,866.3,9849992.57,11380.53
2019-08-12 14:00,11392.04,11361.16,11380.53,562.52,6399425.84,11374.25
2019-08-12 15:00,11385.93,11343.56,11374.25,710.42,8074863.45,11383.53
2019-08-12 16:00,11420.63,11369.39,11383.53,1334.95,15208478.61,11398.98
2019-08-12 17:00,11426.01,11382.3,11398.98,1004.76,11458588.52,11407.57
2019-08-12 18:00,11409.02,11381.1,11407.57,530.36,6042337.68,11403.62
2019-08-12 19:00,11434.36,11379.06,11403.62,798.21,9100729.01,11432.91
2019-08-12 20:00,11452.46,11412.0,11432.91,893.82,10218070.48,11416.16
2019-08-12 21:00,11425.9,11389.18,11416.16,571.94,6516263.54,11393.47
2019-08-12 22:00,11427.39,11372.31,11393.47,813.53,9268246.03,11404.72
2019-08-12 23:00,11406.66,11378.23,11404.72,477.74,5439260.72,11387.41
2019-08-13 00:00,11418.7,11356.3,11387.41,901.85,10267570.31,11414.11
2019-08-13 01:00,11439.48,11397.72,11414.11,671.83,7664509.64,11402.58
2019-08-13 02:00,11422.52,11382.49,11402.58,443.75,5054519.73,11388.73
2019-08-13 03:00,11392.85,11364.18,11388.73,439.29,4994350.27,11386.56
2019-08-13 04:00,11396.22,11336.72,11386.56,720.05,8178757.08,11346.97
2019-08-13 05:00,11376.48,11336.74,11346.97,399.0,4532890.94,11370.31
2019-08-13 06:00,11372.44,11350.65,11370.31,499.11,5671135.79,11351.79
2019-08-13 07:00,11366.87,11295.6,11351.79,1267.21,14353006.85,11350.8
2019-08-13 08:00,11350.8,11310.63,11350.8,548.62,6211592.39,11325.19
2019-08-13 09:00,11325.19,11234.98,11325.19,2739.04,30871885.72,11289.37
2019-08-13 10:00,11289.41,11187.47,11289.37,2262.89,25409112.92,11233.93
2019-08-13 11:00,11278.73,11219.3,11233.93,796.45,8968082.92,11256.8
2019-08-13 12:00,11270.09,11210.04,11256.8,992.69,11157582.1,11218.49
2019-08-13 13:00,11233.8,11112.33,11218.49,3828.06,42710653.03,11117.14
2019-08-13 14:00,11117.14,10890.47,11117.14,9409.22,103375935.43,10958.91
2019-08-13 15:00,10976.57,10893.82,10958.91,2104.58,22997602.85,10918.14
2019-08-13 16:00,10953.99,10822.34,10918.14,3403.52,36998017.02,10822.34
2019-08-13 17:00,10885.97,10765.3,10822.34,4293.45,46467723.55,10873.37
2019-08-13 18:00,10917.78,10857.77,10873.37,1624.93,17695105.75,10888.52
2019-08-13 19:00,10922.36,10884.76,10888.52,970.67,10589150.44,10905.1
2019-08-13 20:00,10949.32,10891.05,10905.1,1615.56,17659061.37,10892.25
2019-08-13 21:00,10895.46,10826.93,10892.25,1719.04,18651948.3,10869.77
2019-08-13 22:00,10898.2,10836.92,10869.77,1012.17,10997937.49,10870.12
2019-08-13 23:00,10904.58,10863.08,10870.12,1080.0,11761937.89,10872.0
2019-08-14 00:00,10873.44,10744.55,10872.0,2440.25,26358585.79,10744.96
2019-08-14 01:00,10784.35,10545.8,10744.96,7684.35,81762696.65,10580.36
2019-08-14 02:00,10656.6,10508.6,10580.36,3126.72,33067557.11,10650.54
2019-08-14 03:00,10651.29,10579.06,10650.54,1080.2,11458501.72,10615.78
2019-08-14 04:00,10619.68,10540.24,10615.78,1014.46,10733656.57,10542.67
2019-08-14 05:00,10594.9,10522.7,10542.67,1232.91,13027971.89,10585.52
2019-08-14 06:00,10629.14,10581.11,10585.52,1120.98,11890192.73,10591.75
2019-08-14 07:00,10614.43,10551.41,10591.75,743.16,7875697.8,10578.0
2019-08-14 08:00,10587.86,10407.15,10578.0,3691.54,38687774.16,10437.18
2019-08-14 09:00,10498.61,10374.21,10437.18,2222.2,23187066.77,10481.29
2019-08-14 10:00,10560.7,10481.28,10481.29,1398.21,14720390.3,10511.29
2019-08-14 11:00,10550.45,10452.6,10511.29,1238.91,13014188.06,10534.3
2019-08-14 12:00,10651.47,10528.96,10534.3,2588.82,27451555.56,10596.52
2019-08-14 13:00,10636.21,10556.76,10596.52,1509.3,16003574.26,10580.37
2019-08-14 14:00,10580.75,10431.92,10580.37,2424.15,25427193.75,10486.67
2019-08-14 15:00,10548.0,10447.31,10486.67,1521.98,15970522.39,10484.61
2019-08-14 16:00,10589.42,10319.32,10484.61,5946.47,61869366.54,10332.7
2019-08-14 17:00,10335.38,10073.91,10332.7,10649.33,108399503.84,10219.99
2019-08-14 18:00,10260.9,10154.45,10219.99,3421.24,34916947.84,10174.19
2019-08-14 19:00,10223.96,10125.63,10174.19,1893.37,19269546.14,10137.13
2019-08-14 20:00,10194.01,10108.87,10137.13,2228.82,22624154.84,10175.86
2019-08-14 21:00,10256.27,10165.13,10175.86,2109.65,21541068.19,10195.2
2019-08-14 22:00,10252.15,10186.05,10195.2,1493.82,15283283.5,10228.31
2019-08-14 23:00,10229.61,9924.58,10228.31,7345.02,73706549.36,10031.89
2019-08-15 00:00,10198.34,10031.56,10031.89,4369.44,44219371.96,10103.95
2019-08-15 01:00,10108.03,10003.15,10103.95,2028.79,20394092.54,10059.71
2019-08-15 02:00,10059.71,9894.48,10059.71,3434.79,34262659.49,10006.07
2019-08-15 03:00,10010.47,9794.92,10006.07,4069.78,40266000.02,9831.32
2019-08-15 04:00,9873.09,9643.74,9831.32,7700.47,75048731.06,9740.22
2019-08-15 05:00,9778.17,9671.42,9740.22,2302.24,22395002.46,9706.68
2019-08-15 06:00,9706.68,9497.12,9706.68,6808.49,65247403.18,9607.57
2019-08-15 07:00,9884.35,9562.02,9607.57,6754.62,65939539.49,9853.11
2019-08-15 08:00,9951.82,9788.89,9853.11,4193.44,41444856.37,9834.56
2019-08-15 09:00,9988.07,9806.75,9834.56,2576.47,25588799.5,9967.86
2019-08-15 10:00,10124.46,9949.92,9967.86,4401.42,44316507.1,10057.18
2019-08-15 11:00,10200.78,10049.31,10057.18,3087.45,31299194.54,10162.94
2019-08-15 12:00,10166.01,9933.6,10162.94,4132.2,41459583.8,9991.95
2019-08-15 13:00,10051.98,9909.1,9991.95,2775.73,27722652.33,10021.79
2019-08-15 14:00,10092.27,9967.43,10021.79,2129.89,21369643.57,10022.18
2019-08-15 15:00,10115.79,9981.65,10022.18,2166.88,21811684.71,10097.67
2019-08-15 16:00,10163.7,10012.1,10097.67,3182.92,32079886.71,10055.89
2019-08-15 17:00,10062.77,9983.63,10055.89,1713.12,17164487.39,10024.15
2019-08-15 18:00,10083.22,10022.96,10024.15,1118.02,11254668.24,10038.38
2019-08-15 19:00,10142.76,10025.45,10038.38,1634.92,16514372.57,10104.87
2019-08-15 20:00,10397.74,10094.28,10104.87,5646.07,58040060.6,10383.95
2019-08-15 21:00,10415.17,10309.24,10383.95,2576.13,26705750.43,10341.51
2019-08-15 22:00,10451.61,10332.5,10341.51,2288.06,23797351.15,10396.99
2019-08-15 23:00,10426.49,10258.15,10396.99,3346.8,34636841.69,10308.51
2019-08-16 00:00,10360.76,10254.59,10308.51,2242.77,23136575.72,10307.76
2019-08-16 01:00,10388.85,10305.24,10307.76,904.76,9383087.3,10352.74
2019-08-16 02:00,10418.05,10334.11,10352.74,939.59,9762570.6,10345.39
2019-08-16 03:00,10350.94,10284.1,10345.39,1167.8,12062081.42,10328.13
2019-08-16 04:00,10344.24,10101.93,10328.13,3476.86,35418520.44,10110.74
2019-08-16 05:00,10143.58,9764.32,10110.74,8025.32,79546803.99,9886.81
2019-08-16 06:00,10023.29,9855.65,9886.81,3546.21,35203525.5,9947.63
2019-08-16 07:00,9990.21,9847.19,9947.63,2111.05,20937396.9,9934.6
2019-08-16 08:00,10083.7,9877.92,9934.6,2849.03,28479061.97,10069.82
2019-08-16 09:00,10143.89,10038.25,10069.82,1783.38,17994706.72,10097.78
2019-08-16 10:00,10128.11,10047.51,10097.78,1038.04,10468307.75,10095.69
2019-08-16 11:00,10218.78,9812.82,10095.69,6581.37,65981007.82,10149.26
2019-08-16 12:00,10210.98,10129.85,10149.26,2417.27,24596469.85,10209.12
2019-08-16 13:00,10212.39,10075.82,10209.12,1559.74,15800697.22,10122.7
2019-08-16 14:00,10166.23,10051.93,10122.7,1380.99,13969125.1,10095.44
2019-08-16 15:00,10476.43,10069.43,10095.44,6081.45,62783381.62,10396.52
2019-08-16 16:00,10444.67,10334.21,10396.52,2714.07,28214062.24,10421.64
2019-08-16 17:00,10544.97,10394.9,10421.64,3785.86,39742113.75,10397.61
2019-08-16 18:00,10478.33,10397.2,10397.61,1204.94,12585549.54,10433.68
2019-08-16 19:00,10503.36,10425.77,10433.68,1160.83,12157621.33,10471.88
2019-08-16 20:00,10527.06,10376.0,10471.88,2035.85,21261333.64,10398.0
2019-08-16 21:00,10448.8,10394.5,10398.0,756.65,7899199.39,10447.7
2019-08-16 22:00,10486.91,10290.15,10447.7,3406.61,35332138.87,10414.31
2019-08-16 23:00,10449.9,10312.71,10414.31,1187.08,12325492.79,10360.43
2019-08-17 00:00,10381.52,10231.42,10360.43,1934.2,19897883.17,10262.06
2019-08-17 01:00,10399.35,10238.19,10262.06,831.73,8596261.6,10397.79
2019-08-17 02:00,10425.55,10326.63,10397.79,777.28,8064772.66,10338.53
2019-08-17 03:00,10381.05,10303.6,10338.53,542.7,5620376.53,10305.3
2019-08-17 04:00,10363.11,10279.74,10305.3,556.19,5747329.33,10357.62
2019-08-17 05:00,10396.15,10308.97,10357.62,540.84,5604882.83,10387.96
2019-08-17 06:00,10403.33,10343.49,10387.96,436.88,4538122.41,10355.27
2019-08-17 07:00,10385.6,10348.19,10355.27,584.59,6083650.81,10373.31
2019-08-17 08:00,10474.64,10329.1,10373.31,1285.22,13380530.48,10405.88
